'ASSET_NAME'	'CLOSE'	'CHANGE'	'CHANGE%'	'VOLUME'	'OBROT'	'OPEN'	'MAX'	'MIN'	'DATETIME'	'RANKING'	'POPULARITY'	'POSTS'	'MARKET_TYPE'	'LIQUIDITY'
'VISTULA'	2.0899999999999999	0.02	-0.90000000000000002	52746	110440	2.1099999999999999	2.1099999999999999	2.0899999999999999	'04-21 17:30'	99	20.0	54	'GPW'	'srednia'
'VISTULA'	2.0899999999999999	0.02	-0.90000000000000002	52746	110440	2.1099999999999999	2.1099999999999999	2.0899999999999999	'04-21 17:30'	99	21.0	54	'GPW'	'srednia'
'VISTULA'	2.0899999999999999	0.0	0.0	24117	50567	2.1000000000000001	2.1299999999999999	2.0800000000000001	'04-26 12:25'	89	22.0	52	'GPW'	'srednia'
'VISTULA'	2.0899999999999999	0.0	0.0	29426	61759	2.1000000000000001	2.1299999999999999	2.0800000000000001	'04-26 13:56'	96	22.0	52	'GPW'	'srednia'
'VISTULA'	2.0899999999999999	0.0	0.0	35717	75092	2.1000000000000001	2.1299999999999999	2.0800000000000001	'04-26 16:02'	90	23.0	52	'GPW'	'srednia'
'VISTULA'	2.1200000000000001	0.029999999999999999	1.3999999999999999	39403	82850	2.1000000000000001	2.1299999999999999	2.0800000000000001	'04-26 17:30'	89	23.0	53	'GPW'	'srednia'
'VISTULA'	2.1000000000000001	0.02	-0.90000000000000002	50209	104735	2.1000000000000001	2.1200000000000001	2.0800000000000001	'04-27 10:36'	88	24.0	53	'GPW'	'srednia'
'VISTULA'	2.1000000000000001	0.02	-0.90000000000000002	54369	113450	2.1000000000000001	2.1200000000000001	2.0800000000000001	'04-27 12:44'	88	24.0	53	'GPW'	'srednia'
'VISTULA'	2.0699999999999998	0.050000000000000003	-2.3999999999999999	60322	125763	2.1000000000000001	2.1200000000000001	2.0600000000000001	'04-27 14:04'	89	24.0	53	'GPW'	'srednia'
'VISTULA'	2.0899999999999999	0.029999999999999999	-1.3999999999999999	63820	133048	2.1000000000000001	2.1200000000000001	2.0600000000000001	'04-27 16:15'	89	24.0	53	'GPW'	'srednia'
'VISTULA'	2.0899999999999999	0.029999999999999999	-1.3999999999999999	63820	133048	2.1000000000000001	2.1200000000000001	2.0600000000000001	'04-27 16:15'	95	22.0	51	'GPW'	'srednia'
'VISTULA'	2.0899999999999999	0.0	0.0	80053	166683	2.0899999999999999	2.1200000000000001	2.0600000000000001	'04-28 12:35'	98	23.0	51	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.01	-0.5	87427	182002	2.0899999999999999	2.1200000000000001	2.0600000000000001	'04-28 14:26'	101	23.0	51	'GPW'	'srednia'
'VISTULA'	2.0699999999999998	0.02	-1.0	125838	261076	2.0899999999999999	2.1200000000000001	2.0499999999999998	'04-28 16:35'	99	22.0	51	'GPW'	'srednia'
'VISTULA'	2.0899999999999999	0.0	0.0	132222	274287	2.0899999999999999	2.1200000000000001	2.0499999999999998	'04-28 17:30'	101	22.0	49	'GPW'	'srednia'
'VISTULA'	2.0600000000000001	0.029999999999999999	-1.3999999999999999	11985	24743	2.0899999999999999	2.0899999999999999	2.0499999999999998	'04-29 10:45'	105	22.0	49	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.01	-0.5	24750	51107	2.0899999999999999	2.0899999999999999	2.0499999999999998	'04-29 12:40'	105	21.0	49	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.01	-0.5	29215	60393	2.0899999999999999	2.0899999999999999	2.0499999999999998	'04-29 14:41'	101	21.0	49	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.01	-0.5	50217	103529	2.0899999999999999	2.0899999999999999	2.0499999999999998	'04-29 16:08'	104	19.0	49	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.01	-0.5	50722	104569	2.0899999999999999	2.0899999999999999	2.0499999999999998	'04-29 17:30'	91	22.0	43	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.0	0.0	3520	7306	2.0800000000000001	2.0800000000000001	2.0600000000000001	'05-02 10:35'	101	21.0	43	'GPW'	'srednia'
'VISTULA'	2.0899999999999999	0.01	0.5	6810	14145	2.0800000000000001	2.0899999999999999	2.0600000000000001	'05-02 12:32'	100	21.0	43	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.0	0.0	13898	28855	2.0800000000000001	2.0899999999999999	2.0600000000000001	'05-02 14:42'	99	21.0	43	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.0	0.0	15988	33181	2.0800000000000001	2.0899999999999999	2.0600000000000001	'05-02 16:39'	99	21.0	43	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.0	0.0	15988	33181	2.0800000000000001	2.0899999999999999	2.0600000000000001	'05-02 16:39'	114	18.0	43	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.0	0.0	15988	33181	2.0800000000000001	2.0899999999999999	2.0600000000000001	'05-02 16:39'	107	20.0	43	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.0	0.0	15988	33181	2.0800000000000001	2.0899999999999999	2.0600000000000001	'05-02 16:39'	109	20.0	43	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.0	0.0	15988	33181	2.0800000000000001	2.0899999999999999	2.0600000000000001	'05-02 16:39'	110	19.0	43	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.0	0.0	15988	33181	2.0800000000000001	2.0899999999999999	2.0600000000000001	'05-02 16:39'	120	18.0	43	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.0	0.0	15988	33181	2.0800000000000001	2.0899999999999999	2.0600000000000001	'05-02 16:39'	121	18.0	41	'GPW'	'srednia'
'VISTULA'	2.04	0.040000000000000001	-1.8999999999999999	50970	104280	2.0499999999999998	2.0800000000000001	2.0299999999999998	'05-04 12:36'	100	21.0	42	'GPW'	'srednia'
'VISTULA'	2.0499999999999998	0.029999999999999999	-1.3999999999999999	56354	115326	2.0499999999999998	2.0800000000000001	2.0299999999999998	'05-04 14:32'	100	21.0	42	'GPW'	'srednia'
'VISTULA'	2.04	0.040000000000000001	-1.8999999999999999	69019	141168	2.0499999999999998	2.0800000000000001	2.0299999999999998	'05-04 16:41'	96	22.0	42	'GPW'	'srednia'
'VISTULA'	2.04	0.040000000000000001	-1.8999999999999999	77464	158426	2.0499999999999998	2.0800000000000001	2.0299999999999998	'05-04 17:30'	94	23.0	43	'GPW'	'srednia'
'VISTULA'	2.0699999999999998	0.029999999999999999	1.5	17181	35178	2.0299999999999998	2.0699999999999998	2.0299999999999998	'05-05 09:55'	99	22.0	43	'GPW'	'srednia'
'VISTULA'	2.0800000000000001	0.040000000000000001	2.0	32431	66728	2.0299999999999998	2.0800000000000001	2.0299999999999998	'05-05 12:14'	95	22.0	43	'GPW'	'srednia'
'VISTULA'	2.04	0.0	0.0	56876	116689	2.0299999999999998	2.0800000000000001	2.0299999999999998	'05-05 14:39'	94	23.0	43	'GPW'	'srednia'
'VISTULA'	2.04	0.0	0.0	193196	390586	2.0299999999999998	2.0800000000000001	1.9399999999999999	'05-05 16:15'	90	24.0	46	'GPW'	'srednia'
'VISTULA'	2.0299999999999998	0.01	-0.5	195316	394889	2.0299999999999998	2.0800000000000001	1.9399999999999999	'05-05 17:19'	84	27.0	48	'GPW'	'srednia'
'VISTULA'	1.98	0.050000000000000003	-2.5	40310	80445	2.0299999999999998	2.0299999999999998	1.96	'05-06 10:36'	78	28.0	51	'GPW'	'srednia'
'VISTULA'	1.99	0.040000000000000001	-2.0	57693	114935	2.0299999999999998	2.0299999999999998	1.96	'05-06 12:21'	74	30.0	51	'GPW'	'srednia'
'VISTULA'	2.0	0.029999999999999999	-1.5	87980	175696	2.0299999999999998	2.0299999999999998	1.96	'05-06 14:31'	73	31.0	52	'GPW'	'srednia'
'VISTULA'	2.0299999999999998	0.0	0.0	107588	215025	2.0299999999999998	2.0299999999999998	1.96	'05-06 16:37'	72	30.0	53	'GPW'	'srednia'
'VISTULA'	2.0299999999999998	0.0	0.0	114671	229262	2.0299999999999998	2.0299999999999998	1.96	'05-06 17:30'	80	27.0	34	'GPW'	'srednia'
'VISTULA'	2.02	0.01	-0.5	5350	10871	2.04	2.04	2.02	'05-09 10:33'	81	26.0	34	'GPW'	'srednia'
'VISTULA'	2.02	0.01	-0.5	10058	20370	2.04	2.04	2.0099999999999998	'05-09 12:07'	86	25.0	34	'GPW'	'srednia'
'VISTULA'	2.0	0.029999999999999999	-1.5	29011	58457	2.04	2.04	2.0	'05-09 14:42'	87	24.0	34	'GPW'	'srednia'
'VISTULA'	2.0099999999999998	0.02	-1.0	56126	112766	2.04	2.04	2.0	'05-09 16:34'	91	24.0	35	'GPW'	'srednia'
'VISTULA'	2.0299999999999998	0.0	0.0	56276	113070	2.04	2.04	2.0	'05-09 17:30'	94	23.0	35	'GPW'	'srednia'
'VISTULA'	2.0099999999999998	0.02	-1.0	16700	33419	2.0099999999999998	2.02	2.0	'05-10 10:47'	92	23.0	35	'GPW'	'srednia'
'VISTULA'	2.0	0.029999999999999999	-1.5	34630	69316	2.0099999999999998	2.02	2.0	'05-10 12:33'	102	21.0	35	'GPW'	'srednia'
'VISTULA'	2.0099999999999998	0.02	-1.0	40172	80417	2.0099999999999998	2.02	2.0	'05-10 14:40'	105	20.0	36	'GPW'	'srednia'
'VISTULA'	2.0099999999999998	0.02	-1.0	41738	83575	2.0099999999999998	2.02	2.0	'05-10 16:37'	97	21.0	36	'GPW'	'srednia'
'VISTULA'	2.0	0.029999999999999999	-1.5	47258	94622	2.0099999999999998	2.02	2.0	'05-10 17:30'	97	21.0	36	'GPW'	'srednia'
'VISTULA'	2.0099999999999998	0.01	0.5	6416	12895	2.0099999999999998	2.02	2.0	'05-11 10:19'	95	22.0	36	'GPW'	'srednia'
'VISTULA'	2.0	0.0	0.0	20416	40941	2.0099999999999998	2.02	2.0	'05-11 12:24'	90	22.0	36	'GPW'	'srednia'
'VISTULA'	2.02	0.02	1.0	21696	43516	2.0099999999999998	2.02	2.0	'05-11 14:18'	95	21.0	36	'GPW'	'srednia'
'VISTULA'	2.0	0.0	0.0	37857	75838	2.0099999999999998	2.02	2.0	'05-11 16:40'	100	21.0	37	'GPW'	'srednia'
'VISTULA'	2.0	0.0	0.0	41457	83038	2.0099999999999998	2.02	2.0	'05-11 17:32'	102	20.0	38	'GPW'	'srednia'
'VISTULA'	1.97	0.029999999999999999	-1.5	93378	184751	2.0	2.0	1.96	'05-12 10:46'	102	20.0	38	'GPW'	'srednia'
'VISTULA'	1.96	0.040000000000000001	-2.0	145164	285948	2.0	2.0	1.95	'05-12 12:42'	97	21.0	38	'GPW'	'srednia'
'VISTULA'	1.96	0.040000000000000001	-2.0	193351	380146	2.0	2.0	1.95	'05-12 14:43'	93	22.0	38	'GPW'	'srednia'
'VISTULA'	1.95	0.050000000000000003	-2.5	216411	425334	2.0	2.0	1.95	'05-12 16:41'	90	22.0	38	'GPW'	'srednia'
'VISTULA'	1.97	0.029999999999999999	-1.5	226478	445156	2.0	2.0	1.95	'05-12 17:33'	89	22.0	36	'GPW'	'srednia'
'VISTULA'	1.99	0.02	1.0	3614	7144	1.96	2.0	1.96	'05-13 10:42'	86	23.0	36	'GPW'	'srednia'
'VISTULA'	1.97	0.0	0.0	22394	44233	1.96	2.0	1.96	'05-13 12:45'	88	22.0	36	'GPW'	'srednia'
'VISTULA'	1.96	0.01	-0.5	39474	77780	1.96	2.0	1.96	'05-13 14:24'	91	22.0	36	'GPW'	'srednia'
'VISTULA'	1.96	0.01	-0.5	62023	122052	1.96	2.0	1.95	'05-13 16:46'	92	21.0	36	'GPW'	'srednia'
'VISTULA'	1.9299999999999999	0.040000000000000001	-2.0	95686	187304	1.96	2.0	1.9299999999999999	'05-13 17:31'	87	24.0	36	'GPW'	'srednia'
'VISTULA'	1.97	0.040000000000000001	2.1000000000000001	43250	85350	1.9299999999999999	2.0	1.9299999999999999	'05-16 10:48'	86	25.0	38	'GPW'	'srednia'
'VISTULA'	1.95	0.02	1.0	88877	175310	1.9299999999999999	2.0	1.9299999999999999	'05-16 12:35'	81	27.0	38	'GPW'	'srednia'
'VISTULA'	1.95	0.02	1.0	97869	192793	1.9299999999999999	2.0	1.9299999999999999	'05-16 14:34'	80	28.0	39	'GPW'	'srednia'
'VISTULA'	1.95	0.02	1.0	122072	240094	1.9299999999999999	2.0	1.9299999999999999	'05-16 16:45'	79	28.0	39	'GPW'	'srednia'
'VISTULA'	1.95	0.02	1.0	123022	241946	1.9299999999999999	2.0	1.9299999999999999	'05-16 16:55'	63	35.0	52	'GPW'	'srednia'
'VISTULA'	1.9099999999999999	0.040000000000000001	-2.0	68693	132776	1.97	1.97	1.8899999999999999	'05-17 10:44'	60	34.0	53	'GPW'	'srednia'
'VISTULA'	1.8600000000000001	0.089999999999999997	-4.5999999999999996	129892	246498	1.97	1.97	1.8300000000000001	'05-17 12:45'	56	37.0	59	'GPW'	'srednia'
'VISTULA'	1.8400000000000001	0.11	-5.5999999999999996	178102	335134	1.97	1.97	1.8300000000000001	'05-17 14:26'	55	41.0	60	'GPW'	'srednia'
'VISTULA'	1.8300000000000001	0.12	-6.2000000000000002	209240	392296	1.97	1.97	1.8200000000000001	'05-17 16:24'	51	44.0	61	'GPW'	'srednia'
'VISTULA'	1.8400000000000001	0.11	-5.5999999999999996	304518	565552	1.97	1.97	1.8	'05-17 17:30'	51	45.0	62	'GPW'	'srednia'
'VISTULA'	1.8200000000000001	0.02	-1.1000000000000001	27078	49081	1.8100000000000001	1.8300000000000001	1.79	'05-18 10:48'	51	46.0	62	'GPW'	'srednia'
'VISTULA'	1.8400000000000001	0.0	0.0	34488	62628	1.8100000000000001	1.8400000000000001	1.79	'05-18 12:48'	54	42.0	62	'GPW'	'srednia'
'VISTULA'	1.8400000000000001	0.0	0.0	48388	88193	1.8100000000000001	1.8500000000000001	1.79	'05-18 14:19'	62	37.0	62	'GPW'	'srednia'
'VISTULA'	1.8100000000000001	0.029999999999999999	-1.6000000000000001	58703	106947	1.8100000000000001	1.8500000000000001	1.79	'05-18 16:04'	68	36.0	62	'GPW'	'srednia'
'VISTULA'	1.8400000000000001	0.0	0.0	60463	110151	1.8100000000000001	1.8500000000000001	1.79	'05-18 17:10'	76	31.0	60	'GPW'	'srednia'
'VISTULA'	1.8100000000000001	0.029999999999999999	-1.6000000000000001	8470	15438	1.8400000000000001	1.8400000000000001	1.8100000000000001	'05-19 10:48'	77	30.0	60	'GPW'	'srednia'
'VISTULA'	1.8400000000000001	0.0	0.0	18266	33399	1.8400000000000001	1.8500000000000001	1.8100000000000001	'05-19 12:44'	77	30.0	60	'GPW'	'srednia'
'VISTULA'	1.8400000000000001	0.0	0.0	24296	44462	1.8400000000000001	1.8500000000000001	1.8100000000000001	'05-19 14:44'	77	30.0	61	'GPW'	'srednia'
'VISTULA'	1.8400000000000001	0.0	0.0	30837	56468	1.8400000000000001	1.8500000000000001	1.8100000000000001	'05-19 16:40'	78	29.0	61	'GPW'	'srednia'
'VISTULA'	1.8400000000000001	0.0	0.0	32012	58630	1.8400000000000001	1.8500000000000001	1.8100000000000001	'05-19 17:06'	83	26.0	59	'GPW'	'srednia'
'VISTULA'	1.8700000000000001	0.029999999999999999	1.6000000000000001	65657	123328	1.8400000000000001	1.9199999999999999	1.8400000000000001	'05-20 12:40'	90	25.0	59	'GPW'	'srednia'
'VISTULA'	1.8500000000000001	0.01	0.5	72008	135144	1.8400000000000001	1.9199999999999999	1.8400000000000001	'05-20 14:37'	90	25.0	59	'GPW'	'srednia'
'VISTULA'	1.8500000000000001	0.01	0.5	80187	150234	1.8400000000000001	1.9199999999999999	1.8300000000000001	'05-20 16:36'	93	24.0	59	'GPW'	'srednia'
'VISTULA'	1.8799999999999999	0.040000000000000001	2.2000000000000002	81088	151910	1.8400000000000001	1.9199999999999999	1.8300000000000001	'05-20 17:30'	85	24.0	55	'GPW'	'srednia'
'VISTULA'	1.8500000000000001	0.029999999999999999	-1.6000000000000001	18857	34730	1.8799999999999999	1.8799999999999999	1.8200000000000001	'05-23 10:37'	86	24.0	55	'GPW'	'srednia'
'VISTULA'	1.8100000000000001	0.070000000000000007	-3.7000000000000002	55357	101069	1.8799999999999999	1.8799999999999999	1.8100000000000001	'05-23 12:45'	85	23.0	55	'GPW'	'srednia'
'VISTULA'	1.8200000000000001	0.059999999999999998	-3.2000000000000002	60044	109603	1.8799999999999999	1.8799999999999999	1.8100000000000001	'05-23 14:31'	86	24.0	55	'GPW'	'srednia'
'VISTULA'	1.8200000000000001	0.059999999999999998	-3.2000000000000002	61686	112605	1.8799999999999999	1.8799999999999999	1.8100000000000001	'05-23 16:45'	86	24.0	55	'GPW'	'srednia'
'VISTULA'	1.8200000000000001	0.059999999999999998	-3.2000000000000002	67135	122522	1.8799999999999999	1.8799999999999999	1.8100000000000001	'05-23 17:30'	88	23.0	55	'GPW'	'srednia'
'VISTULA'	1.8100000000000001	0.01	-0.59999999999999998	10669	19364	1.8300000000000001	1.8300000000000001	1.8100000000000001	'05-24 10:31'	91	23.0	55	'GPW'	'srednia'
'VISTULA'	1.8	0.02	-1.1000000000000001	27458	49689	1.8300000000000001	1.8300000000000001	1.8	'05-24 12:43'	91	23.0	55	'GPW'	'srednia'
'VISTULA'	1.8100000000000001	0.01	-0.59999999999999998	30598	55370	1.8300000000000001	1.8300000000000001	1.8	'05-24 14:40'	91	23.0	55	'GPW'	'srednia'
'VISTULA'	1.8200000000000001	0.0	0.0	34597	62649	1.8300000000000001	1.8300000000000001	1.8	'05-24 16:28'	89	23.0	55	'GPW'	'srednia'
'VISTULA'	1.8200000000000001	0.0	0.0	34597	62649	1.8300000000000001	1.8300000000000001	1.8	'05-24 16:28'	91	23.0	55	'GPW'	'srednia'
'VISTULA'	1.8300000000000001	0.01	0.59999999999999998	14377	26508	1.8500000000000001	1.8500000000000001	1.8200000000000001	'05-25 10:36'	91	22.0	55	'GPW'	'srednia'
'VISTULA'	1.8600000000000001	0.040000000000000001	2.2000000000000002	46237	85192	1.8500000000000001	1.8600000000000001	1.8200000000000001	'05-25 12:01'	98	21.0	55	'GPW'	'srednia'
'VISTULA'	1.8600000000000001	0.040000000000000001	2.2000000000000002	57050	105304	1.8500000000000001	1.8600000000000001	1.8200000000000001	'05-25 14:19'	102	20.0	55	'GPW'	'srednia'
'VISTULA'	1.8600000000000001	0.040000000000000001	2.2000000000000002	77440	143284	1.8500000000000001	1.8700000000000001	1.8200000000000001	'05-25 15:51'	102	21.0	55	'GPW'	'srednia'
'VISTULA'	1.8600000000000001	0.040000000000000001	2.2000000000000002	79440	147004	1.8500000000000001	1.8700000000000001	1.8200000000000001	'05-25 17:12'	104	21.0	55	'GPW'	'srednia'
'VISTULA'	1.8600000000000001	0.0	0.0	8848	16457	1.8600000000000001	1.8600000000000001	1.8600000000000001	'05-26 10:12'	103	21.0	55	'GPW'	'srednia'
'VISTULA'	1.8500000000000001	0.01	-0.5	19348	35880	1.8600000000000001	1.8600000000000001	1.8400000000000001	'05-26 12:43'	105	21.0	55	'GPW'	'srednia'
'VISTULA'	1.8500000000000001	0.01	-0.5	24414	45282	1.8600000000000001	1.8600000000000001	1.8400000000000001	'05-26 14:38'	105	21.0	55	'GPW'	'srednia'
'VISTULA'	1.8799999999999999	0.02	1.1000000000000001	39278	73006	1.8600000000000001	1.8799999999999999	1.8400000000000001	'05-26 16:39'	106	20.0	55	'GPW'	'srednia'
'VISTULA'	1.8500000000000001	0.01	-0.5	40930	76077	1.8600000000000001	1.8799999999999999	1.8400000000000001	'05-26 17:30'	108	20.0	54	'GPW'	'srednia'
'VISTULA'	1.8899999999999999	0.040000000000000001	2.2000000000000002	27586	51696	1.8500000000000001	1.8899999999999999	1.8500000000000001	'05-27 12:31'	105	21.0	56	'GPW'	'srednia'
'VISTULA'	1.8899999999999999	0.040000000000000001	2.2000000000000002	32482	60959	1.8500000000000001	1.8999999999999999	1.8500000000000001	'05-27 14:22'	102	21.0	56	'GPW'	'srednia'
'VISTULA'	1.8700000000000001	0.02	1.1000000000000001	38412	72085	1.8500000000000001	1.8999999999999999	1.8500000000000001	'05-27 16:23'	105	21.0	56	'GPW'	'srednia'
'VISTULA'	1.8899999999999999	0.040000000000000001	2.2000000000000002	38413	72087	1.8500000000000001	1.8999999999999999	1.8500000000000001	'05-27 17:30'	94	24.0	60	'GPW'	'srednia'
'VISTULA'	1.8899999999999999	0.0	0.0	10447	19837	1.8999999999999999	1.8999999999999999	1.8899999999999999	'05-30 10:28'	93	24.0	60	'GPW'	'srednia'
'VISTULA'	1.8999999999999999	0.01	0.5	16767	31832	1.8999999999999999	1.8999999999999999	1.8899999999999999	'05-30 12:39'	92	24.0	60	'GPW'	'srednia'
'VISTULA'	1.8899999999999999	0.0	0.0	18814	35716	1.8999999999999999	1.8999999999999999	1.8899999999999999	'05-30 14:17'	96	23.0	60	'GPW'	'srednia'
'VISTULA'	1.8799999999999999	0.01	-0.5	21269	40337	1.8999999999999999	1.8999999999999999	1.8799999999999999	'05-30 16:23'	96	23.0	60	'GPW'	'srednia'
'VISTULA'	1.9099999999999999	0.02	1.1000000000000001	37973	72120	1.8999999999999999	1.9099999999999999	1.8799999999999999	'05-30 17:16'	101	21.0	61	'GPW'	'srednia'
'VISTULA'	1.9099999999999999	0.0	0.0	9337	17885	1.9199999999999999	1.9199999999999999	1.9099999999999999	'05-31 12:11'	102	21.0	62	'GPW'	'srednia'
'VISTULA'	1.9399999999999999	0.029999999999999999	1.6000000000000001	23487	45177	1.9199999999999999	1.9399999999999999	1.9099999999999999	'05-31 14:29'	101	22.0	62	'GPW'	'srednia'
'VISTULA'	1.9199999999999999	0.01	0.5	30979	59650	1.9199999999999999	1.9399999999999999	1.9099999999999999	'05-31 16:45'	96	22.0	62	'GPW'	'srednia'
'VISTULA'	1.9399999999999999	0.029999999999999999	1.6000000000000001	32166	61953	1.9199999999999999	1.9399999999999999	1.9099999999999999	'05-31 17:30'	113	19.0	62	'GPW'	'srednia'
'VISTULA'	1.8999999999999999	0.040000000000000001	-2.1000000000000001	9407	18030	1.9399999999999999	1.9399999999999999	1.8999999999999999	'06-01 10:22'	111	19.0	62	'GPW'	'srednia'
